,Vote,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Most_Important_Issue,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters
335,Whites,29.9450722523,848.668665513,373.842157684,Foreign_Affairs,82.2755486717,Yes,Yes
336,Blues,604.493394961,661.888386319,674.323174098,Education,241.7215881,Yes,No
337,Reds,624.924606901,659.714594936,684.097136676,Environment,73.2234351404,Yes,No
338,Yellows,396.020524859,613.409129762,588.564274594,Environment,154.014325041,Yes,No
339,Pinks,555.572917555,490.865975386,931.187471416,Other,74.0909073391,Yes,Yes
340,Yellows,468.017648415,655.21041552,793.080868744,Education,102.677281527,Yes,No
341,Blues,453.58962236,588.693553319,612.181045801,Social,58.6177504228,Yes,No
342,Blues,415.760592217,591.222687234,597.659399945,Education,40.7581436013,Yes,No
343,Oranges,413.120210384,583.319658587,694.980099947,Environment,54.2901082218,Yes,No
344,Blues,562.845421431,606.526690861,643.811601439,Environment,70.5624190933,Yes,No
345,Reds,376.268744896,752.070367014,829.622477171,Social,244.012266564,Yes,No
346,Yellows,412.963970721,588.508315136,598.126578529,Education,22.3506920237,Yes,No
347,Blues,430.960809207,568.768178918,629.432467321,Environment,10.5976599827,Yes,No
348,Pinks,490.045783083,150.656229351,653.060739067,Military,113.054469068,Yes,Yes
349,Blues,577.994265015,653.891378237,659.363058225,Social,93.4408158566,Yes,No
350,Greys,471.485253298,609.045517506,758.650125463,Environment,163.979605074,Yes,No
351,Yellows,438.176173187,607.695404396,561.92532041,Education,278.993907742,Yes,No
352,Blues,,681.931381749,672.023586735,Financial,199.704779029,Yes,No
353,Oranges,,587.423513526,770.505044732,Financial,103.119235363,Yes,No
354,Yellows,409.283018556,606.100795359,622.685258769,Financial,147.205203023,Yes,No
355,Greens,911.979421918,849.874069205,772.343750577,Foreign_Affairs,187.100938903,Yes,Yes
356,Greys,632.618866163,629.071442857,671.935849604,Environment,16.8461768001,Yes,No
357,Blues,412.854684253,580.811071571,592.657034297,Education,65.4067453434,Yes,No
358,Yellows,448.873995461,634.41362978,789.02535528,Environment,125.985934197,Yes,No
359,Oranges,437.166414872,592.623041161,797.169872515,Education,91.8894429782,Yes,No
360,Yellows,384.729553579,614.591167437,626.942005257,Healthcare,47.501500173,Yes,No
361,Yellows,451.52964315,563.804391726,609.852043132,Education,92.5796427455,Yes,No
362,Yellows,332.013830955,558.255984852,618.405551346,Financial,70.8185428998,Yes,No
363,Pinks,854.770786957,793.242313433,843.354019926,Military,94.1636894141,Yes,Yes
364,Blues,577.118920249,625.670136877,660.63942463,Financial,90.9903908566,Yes,No
365,Blues,409.848260767,564.162824568,579.441734835,Social,68.011173054,Yes,No
366,Yellows,413.834453456,613.525593039,640.42558167,Healthcare,147.110832309,Yes,No
367,Oranges,423.041566304,587.54119959,762.435426232,Social,118.116284019,Yes,No
368,Greys,617.595536646,605.753160874,626.54966834,Environment,14.9970039355,Yes,No
369,Blues,402.957646723,549.160914614,592.783172836,Healthcare,176.7133319,Yes,No
370,Greys,443.128211995,584.052298225,695.858630984,Financial,166.474421623,Yes,No
371,Oranges,788.726705224,847.215262356,703.048575287,Healthcare,215.851155555,Yes,No
372,Greens,960.439613098,963.4233734,266.025766497,Other,153.708185781,Yes,Yes
373,Reds,542.136187677,618.811523391,658.763303835,Education,311.197587356,Yes,No
374,Yellows,430.175092871,590.935903506,692.700991842,Education,32.112303549,Yes,No
375,Blues,392.168564739,568.322033443,602.336920212,Environment,66.5188430572,Yes,No
376,Pinks,444.055840733,206.785901915,283.987888445,Military,282.99314554,Yes,Yes
377,Greens,588.459828877,284.654348859,116.1737605,Foreign_Affairs,34.3563088385,Yes,Yes
378,Browns,729.15575397,103.955751677,303.557496058,Education,620.126904335,No,No
379,Yellows,349.683215348,578.882137802,580.149608273,Social,89.1353493426,Yes,No
380,Yellows,358.834259942,595.789258147,629.537201775,Financial,82.2059483404,Yes,No
381,Yellows,504.523624368,639.758503259,836.725031528,Environment,75.3363151404,Yes,No
382,Pinks,966.884889914,809.725847095,984.39654762,Other,292.327710417,Yes,Yes
383,Oranges,789.541369336,833.296871856,687.916342791,Social,167.515780877,Yes,No
384,Oranges,434.782651245,602.041899653,764.141363009,Healthcare,141.24472302,Yes,No
385,Pinks,984.577364146,312.098046299,748.135762049,Military,252.786185428,Yes,Yes
386,Reds,361.33768513,697.926862235,871.518421704,Social,177.521327718,Yes,No
387,Greys,449.791276688,592.914813609,722.716826724,Social,58.0620615558,Yes,No
388,Yellows,505.094465796,628.902180801,806.685268246,Education,60.8081969212,Yes,No
389,Blues,425.113764471,585.199060968,605.927932491,Education,162.018591434,Yes,No
390,Purples,260.383035396,692.196595969,536.596016897,Environment,379.391839478,No,Yes
391,Yellows,542.784711276,641.182921304,854.545541322,Healthcare,113.759066837,Yes,No
392,Reds,361.178565299,710.42419074,820.191543286,Education,193.194326445,Yes,No
393,Greys,610.735518997,573.346865264,650.878906213,Financial,213.132576042,Yes,No
394,Greens,869.266099642,538.2202015,481.051897863,Foreign_Affairs,303.471845279,Yes,Yes
395,Blues,580.111624898,669.79272435,667.594198447,Environment,95.2099667867,Yes,No
396,Oranges,440.026343256,597.78618381,753.92414524,Social,338.474499474,Yes,No
397,Blues,417.615676092,554.872178986,585.539158772,Education,154.03885115,Yes,No
398,Blues,418.214867708,592.565321187,612.624015113,Healthcare,183.465056329,Yes,No
399,Oranges,436.390006081,591.94435886,739.27175485,Financial,22.2732928204,Yes,No
400,Blues,468.207109763,591.583584744,612.026505076,Education,126.034424601,Yes,No
401,Oranges,791.640314769,847.455901806,688.305891774,Healthcare,139.042635689,Yes,No
402,Greys,642.540513361,593.104106311,661.719636579,Financial,159.826068565,Yes,No
403,Blues,411.766930939,544.530341805,580.127514217,Education,292.746489046,Yes,No
404,Yellows,378.210353363,574.092732237,611.576371062,Financial,16.5733726905,Yes,No
405,Blues,577.315412383,678.590213436,669.086257278,Social,336.310978437,Yes,No
406,Whites,323.085181182,430.101067985,448.818187445,Foreign_Affairs,324.075449008,Yes,Yes
407,Yellows,498.904487301,622.75750753,665.744946368,Environment,166.398307807,Yes,No
408,Yellows,373.354985348,610.285776163,592.720711313,Financial,52.1170752239,Yes,No
409,Yellows,552.383439703,659.171366946,848.96868741,Environment,130.382696963,Yes,No
410,Oranges,780.134176259,834.163881078,704.59249812,Healthcare,64.2306956809,Yes,No
411,Blues,427.025295654,583.917851073,600.535854726,Education,330.688502643,Yes,No
412,Yellows,435.376614451,679.612408584,675.161520941,Healthcare,44.6879579307,Yes,No
413,Yellows,357.562470223,581.694789718,600.594936613,Financial,93.28730426,Yes,No
414,Greens,846.547845724,739.356172372,489.561663009,Foreign_Affairs,23.3639096176,Yes,Yes
415,Yellows,410.604350916,596.781670613,655.768471509,Education,133.739376278,Yes,No
416,Yellows,473.166480553,686.909928344,754.463393078,Education,156.198888562,Yes,No
417,Oranges,832.326479584,864.409611971,676.969761134,Financial,167.278500984,Yes,No
418,Pinks,906.849060436,772.754243575,908.011377808,Other,295.059896308,Yes,Yes
419,Oranges,394.543081926,578.196683326,756.438530534,Environment,86.7805860783,Yes,No
420,Greys,448.078204831,565.341827671,734.40582113,Financial,95.7729891041,Yes,No
421,Yellows,375.430537189,593.801535698,606.690548519,Social,41.7848818413,Yes,No
422,Yellows,382.2057757,556.510677708,581.478246603,Social,247.447853133,Yes,No
423,Browns,446.568147688,703.675443351,599.759383218,Financial,398.067824905,No,No
424,Blues,426.641965065,598.323032031,618.278603406,Environment,69.4537357626,Yes,No
425,Yellows,475.419253106,631.966557416,645.482534529,Healthcare,173.291379534,Yes,No
426,Greys,472.360504215,648.127257665,767.287658074,Environment,85.3450113714,Yes,No
427,Yellows,505.156444149,634.633437954,699.342606986,Education,137.57838182,Yes,No
428,Greys,626.936257822,623.710500173,661.22881197,,38.1917887146,Yes,No
429,Oranges,814.983403889,849.418575133,666.80275824,Social,270.484347024,Yes,No
430,Greens,730.720491782,656.643520294,530.895760516,Other,112.614217947,Yes,Yes
431,Yellows,383.867455892,556.09978844,593.31622227,Healthcare,,Yes,No
432,Oranges,435.296115532,566.502933368,744.770365405,Financial,286.265807107,Yes,No
433,Blues,447.159263145,583.63330645,610.625833021,Financial,126.119785896,Yes,No
434,Yellows,397.146047832,644.03013427,588.607898103,Social,48.2084802093,Yes,No
435,Oranges,372.612170153,548.114618788,734.339933995,Education,218.167481402,Yes,No
436,Oranges,797.459889563,857.41627152,678.763909195,Environment,52.6042643867,Yes,No
437,Yellows,420.187811235,591.104389008,656.989533148,Financial,133.064796732,Yes,No
438,Oranges,434.960461317,593.453374295,811.050439121,Environment,208.49689657,Yes,No
439,Greens,978.484367115,949.537085911,586.769260466,Other,311.504836126,Yes,Yes
440,Oranges,376.488147506,556.717860131,780.895340048,Healthcare,98.0821827709,Yes,No
441,Oranges,819.73033936,859.777937925,680.190420304,Environment,228.154541126,Yes,No
442,Yellows,424.336743701,609.045479479,636.545083919,Environment,61.1257619163,Yes,No
443,Blues,372.264577614,538.97606662,561.336878265,Financial,75.2282470567,Yes,No
444,Yellows,380.84118843,555.812450138,530.397186012,Environment,344.319511765,Yes,No
445,Whites,863.73329279,902.755761728,910.006831644,Military,218.29603566,Yes,Yes
446,Blues,646.777051568,680.803698602,681.719544145,Financial,155.547109402,Yes,No
447,Oranges,377.693407821,529.538267781,733.536689899,Financial,146.478055698,Yes,No
448,Reds,631.142511641,699.738700848,747.780805369,Financial,232.64404424,Yes,No
449,Reds,539.763162753,625.422782448,677.905944097,Financial,33.1910592202,Yes,No
450,Oranges,363.250053544,540.904397474,701.469566258,Social,111.69201913,Yes,No
451,Pinks,849.79905615,842.800617684,927.573238591,Other,79.1060530827,Yes,Yes
452,Yellows,362.655157075,582.08522967,557.359493993,Education,54.50419899,Yes,No
453,Reds,389.661526356,699.831493517,812.563976065,Financial,16.8350780693,Yes,No
454,Yellows,422.017690497,611.630607796,613.226635986,Education,179.025726815,Yes,No
455,Yellows,465.212736847,645.340833885,693.630065736,Environment,203.719931441,Yes,No
456,Blues,608.055897021,648.922712799,673.821995009,Education,125.887032665,Yes,No
457,Blues,403.415025806,584.069879021,575.457788276,Healthcare,121.625343385,Yes,No
458,Yellows,421.950086389,565.567413152,525.340906367,Education,279.515939926,Yes,No
459,Yellows,339.569185469,594.737591081,606.949814528,Social,53.7248132028,Yes,No
460,Greens,669.098635243,949.957822024,399.581689388,Foreign_Affairs,35.5591345127,Yes,Yes
461,Oranges,794.663564953,873.753963135,714.504163391,Education,137.291772486,Yes,No
462,Greys,477.794583105,649.106203415,768.421195076,Social,14.0021787634,Yes,No
463,Reds,638.299016574,704.334702728,747.46608473,Social,105.928377145,Yes,No
464,Yellows,331.624546884,,616.5760343,Environment,57.8756648507,Yes,No
465,Reds,612.21579644,677.522687864,669.098339929,Financial,141.943576794,Yes,No
466,Oranges,395.130145778,549.877941568,759.823627512,Education,36.5318147032,Yes,No
467,Greys,456.350846784,626.523732414,723.904733702,Financial,160.864779911,Yes,No
468,Yellows,394.395505768,604.331903793,590.660996844,Environment,167.814924448,Yes,No
469,Yellows,381.80167386,600.014368475,667.065620266,Social,209.355244888,Yes,No
470,Yellows,414.115597348,569.039651047,665.09041597,Environment,26.4536350681,Yes,No
471,Reds,589.362598131,706.352557302,735.966947668,Healthcare,143.009137951,Yes,No
472,Reds,379.271190562,722.010356221,850.682704484,Financial,31.0169241753,Yes,No
473,Oranges,428.0634725,574.584475915,744.460213863,Healthcare,49.2293335385,Yes,No
474,Yellows,451.774013148,613.382035197,774.592453375,Education,93.2603933232,Yes,No
475,Pinks,885.123766385,774.82175664,890.793597967,Other,30.4980253213,Yes,Yes
476,Yellows,364.698510523,564.213503941,602.205457651,Education,123.305442621,Yes,No
477,Yellows,356.192045042,562.826714778,563.919409682,Education,72.822542811,Yes,No
478,Oranges,426.189158547,570.21457873,768.737489699,Healthcare,85.0212801055,Yes,No
479,Blues,390.484172049,544.342163278,558.921022177,Healthcare,45.5353360015,Yes,No
480,Blues,424.779596826,578.039263562,608.372452586,Education,134.957976561,Yes,No
481,Reds,588.994254881,653.651076852,669.057911238,Education,88.2610244601,Yes,No
482,Blues,373.59600001,552.669126311,581.427830814,Healthcare,33.3726482627,Yes,No
483,Blues,426.57034863,589.787643735,608.85669004,Social,56.8240362734,Yes,No
484,Yellows,447.41460858,588.627981061,650.843483997,Social,148.237644867,Yes,No
485,Pinks,992.685033081,865.697396453,867.091760265,Other,262.837887268,Yes,Yes
486,Yellows,393.122574608,614.682833623,559.608906407,Environment,64.2090556014,Yes,No
487,Yellows,412.116735609,644.630812574,641.064329535,Healthcare,289.922874258,Yes,No
488,Yellows,465.376142544,572.848375123,651.707174754,Financial,32.8847519039,Yes,No
489,Reds,610.899211774,632.237569842,717.627811062,Social,86.5394109495,Yes,No
490,Greys,613.833346121,605.695651545,666.534254617,Education,173.191604058,Yes,No
491,Greens,350.393178964,785.591522773,259.164701216,Foreign_Affairs,37.0575921628,Yes,Yes
492,Blues,562.194061792,639.617666982,652.830822321,Healthcare,224.732177524,Yes,No
493,Browns,40.885226156,356.041106888,573.596660748,Healthcare,551.692601697,No,No
494,Purples,629.655492396,709.993069324,426.410597477,Environment,309.373866978,No,Yes
495,Yellows,447.78889816,604.200815922,645.134727515,Healthcare,159.663071223,Yes,No
496,Reds,596.198954877,635.879802464,679.140339829,Environment,76.3854532603,Yes,No
497,Yellows,428.611232874,636.858155905,653.477081091,Financial,220.417020871,Yes,No
498,Yellows,392.455961408,580.734866467,567.220063555,Healthcare,285.33125968,Yes,No
499,Reds,590.79168015,616.16701975,675.702970389,Social,82.9396496389,Yes,No
500,Blues,424.364937166,568.398149427,621.36878849,Social,139.145105212,Yes,No
501,Yellows,372.850160542,575.389133595,558.544946811,Healthcare,150.58767665,Yes,No
502,Yellows,560.605661389,656.118147176,832.78351198,Environment,21.8533174716,Yes,No
503,Yellows,388.345830089,624.523446139,671.673734263,Education,279.298958223,Yes,No
504,Reds,568.373349425,674.842081206,715.478565879,Social,107.10695865,Yes,No
505,Whites,326.842396753,507.003523083,950.050846526,Foreign_Affairs,22.9410447863,Yes,Yes
506,Blues,577.573120515,596.040425833,672.10991024,Social,245.86913098,Yes,No
507,Browns,410.130697305,481.019185116,292.656797278,Social,550.604143864,No,No
508,Yellows,449.642100698,620.119248616,751.748849398,Environment,203.516334016,Yes,No
509,Browns,61.6207561115,275.224491362,862.077867969,Environment,462.790079399,No,No
510,Reds,385.759384157,711.251743881,843.211905448,Healthcare,211.280777197,Yes,No
511,Browns,365.734639416,529.46740254,235.024943234,Education,460.015388417,No,No
512,Oranges,435.90658169,574.675430186,747.541467002,Social,138.474254667,Yes,No
513,Blues,571.815059541,663.892114526,657.898765651,Education,150.85855352,Yes,No
514,Yellows,386.62174821,614.166189591,634.226334555,Education,52.2837290147,Yes,No
515,Reds,582.647593867,647.112342422,686.748289816,Environment,194.095030166,Yes,No
516,Blues,436.425209825,588.608927478,616.724853697,Environment,38.5403745099,Yes,No
517,Yellows,561.210893775,639.331947128,758.962110997,Healthcare,43.2411606178,Yes,No
518,Yellows,562.230761056,631.269519008,842.566582096,Education,120.004960664,Yes,No
519,Oranges,442.918464611,634.974974272,838.040424029,Environment,331.201877876,Yes,No
520,Pinks,816.662091052,363.720385358,721.768764393,Other,74.7002156366,Yes,Yes
521,Oranges,437.63263839,567.701942359,761.64475535,Healthcare,109.21441322,Yes,No
522,Yellows,472.529919735,592.576146889,653.172319773,Social,195.774817442,Yes,No
523,Yellows,373.05220012,567.531451951,607.024257003,Social,153.285751318,Yes,No
524,Whites,723.604772938,908.897084276,914.965620381,,141.769023556,Yes,Yes
525,Greens,992.263982774,939.876053736,929.608677747,Other,106.744837754,Yes,Yes
526,Yellows,462.535713682,678.439561815,730.261492963,Environment,191.686203808,Yes,No
527,Browns,18.0708901866,755.393846913,885.517596638,Healthcare,371.973515378,No,No
528,Blues,437.418660107,581.201960774,605.242989585,Healthcare,254.915944343,Yes,No
529,Yellows,474.35188191,659.6312677,818.38630336,Social,137.159815223,Yes,No
530,Yellows,434.404254632,592.164594629,632.885375703,Financial,250.362934502,Yes,No
531,Pinks,222.547829301,202.075405046,614.794543352,Military,38.9734733788,Yes,Yes
532,Yellows,407.766028564,636.233002788,604.951273787,Social,175.781589622,Yes,No
533,Yellows,457.03443592,585.840881196,702.419916681,Healthcare,84.4322510588,Yes,No
534,Oranges,432.36187568,568.463414745,774.563602307,Financial,110.643082114,Yes,No
535,Yellows,525.431062852,727.762340914,718.972429958,Financial,118.219846254,Yes,No
536,Yellows,436.374797267,572.777586663,652.071459285,Social,246.773088699,Yes,No
537,Yellows,428.025955373,531.217477149,635.634414187,Environment,135.424601201,Yes,No
538,Yellows,435.020900886,563.938666527,601.7318243,Healthcare,32.251562123,Yes,No
539,Yellows,407.790168684,585.589040268,585.1886357,Healthcare,59.242079372,Yes,No
