,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,GenderInt,Voting_TimeInt,Will_vote_only_large_partyInt,Age_groupInt,Main_transportationInt,OccupationInt,Financial_agenda_mattersInt
9051,Oranges,8,235.291935642,33266.7971885,Healthcare,78.430645214,No,424.155597569,Yes,Female,After_16:00,0.20233606128,0.937535429839,0.529880833346,3.3359541418,6.69736378361,1.4976380649,6283.0,57.1968429955,597.102297327,5435.76057034,72695.2064034,Yes,179907.970949,24.4356767315,714266.739824,65.1804843685,6239.7967539,80,Below_30,2,964.946267755,20,Motorcycle_or_truck,Hightech,770.277280807,1,No,4.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
9052,Yellows,6,414.600899317,50844.8608123,Financial,138.200299772,No,367.907022604,Yes,Female,By_16:00,0.206500369823,0.148992957082,9.4014347042,4.6037447243,8.21459929924,4.11544269882,7177.0,16.5913171135,608.730519994,4896.53126603,69895.048609,Yes,135355.577281,24.6724648139,742133.259298,38.9371105004,19247.523157,60,45_and_up,1,909.478336022,7,Motorcycle_or_truck,Student_or_Unemployed,649.660331533,1,No,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0
9053,Pinks,5,128.001110316,35030.7256594,Other,42.667036772,No,821.025510785,No,Female,After_16:00,0.762743152911,0.320259705186,6.99410163332,8.77619267674,6.60682747839,7.08761144429,6313.0,23.3114352683,746.466320241,9703.18774833,92503.6202865,Yes,674082.88936,27.3215358324,1116073.60702,45.6490810961,1873.14306368,50,Below_30,5,1163.24573895,10,Foot_or_bicycle,Industry_or_other,818.646999302,0,Yes,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
9054,Greys,8,303.412318658,46547.0402813,Environment,101.137439553,No,460.235502176,Yes,Female,After_16:00,0.982870484935,0.858679171884,8.79347013077,4.23146573594,9.32788489386,7.59136096109,5132.0,66.8083066819,591.098731377,5784.55248451,69626.1440817,Yes,211816.717463,24.3125221106,700005.628352,46.9495120225,10339.9191188,90,30-45,0,947.998598423,13,Car,Services_or_Retail,739.972379934,0,No,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
9055,Yellows,5,705.70436473,111129.984304,Healthcare,235.234788243,No,472.421554371,Yes,Female,After_16:00,0.300471830182,0.80974786263,0.998669692781,4.26614233758,7.70657583605,5.54632835323,5253.0,65.3341901721,654.021814469,6032.25917264,78234.0816894,Yes,223182.125034,25.5738502081,856748.931335,16.6533779353,55580.6403881,80,30-45,2,1024.58287776,16,Public_or_other,Public_Sector,777.442178592,0,No,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
9056,Browns,1,1180.24214278,304488.43941,Environment,393.414047594,Yes,773.964329113,No,Female,By_16:00,0.357268481515,0.23355688341,5.65671307035,9.14565231651,7.23060045391,2.06376619404,4182.0,42.2044500476,111.392215399,7962.42772193,28880.989316,No,599020.782739,10.5542510582,25896.5990447,98.4584429068,155178.026892,90,45_and_up,4,325.741133058,18,Public_or_other,Services_or_Retail,296.183412574,1,No,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0
9057,Pinks,7,576.421856871,157380.214063,Military,192.140618957,No,819.088722194,No,Male,By_16:00,0.311038887594,0.75130410702,3.19582979428,2.86302034743,9.29185735295,7.04046526225,4318.0,90.5567460926,301.674047485,8794.23531691,54477.6709587,Yes,670906.334826,17.3687664353,183557.430526,18.3156537358,37120.1580721,30,30-45,1,710.355490664,15,Car,Public_Sector,713.879951416,0,Yes,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
9058,Yellows,3,237.869023384,34198.4942069,Financial,79.2896744615,No,431.310816184,Yes,Male,After_16:00,0.441218649503,0.0491934728343,7.76132730301,4.2110476736,2.93313438073,4.73363562953,9898.0,87.3845389578,631.278627858,5575.66541755,75055.9418835,Yes,186029.020157,25.125258762,798215.477919,56.9847891107,6376.14215067,60,Below_30,0,985.659407119,8,Public_or_other,Student_or_Unemployed,748.755120857,0,No,2.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0
9059,Reds,8,583.903402386,61166.8307242,Education,194.634467462,No,314.265153144,Yes,Female,After_16:00,0.998428505147,0.189016924705,9.80943338946,7.38282075617,5.59953705408,8.73440070543,8519.0,50.3784163855,660.517567253,4463.68666595,77173.7001519,Yes,98762.5864809,25.7005363223,873716.821374,3.3811933361,38087.2103917,100,Below_30,0,1038.71378602,14,Public_or_other,Hightech,825.642920357,2,No,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0
9060,Pinks,8,524.749910939,145861.928585,Other,174.91663698,No,833.893968598,No,Female,After_16:00,0.795400719391,0.666722117923,2.98370267963,0.700341726188,2.27088732645,5.08330337005,7666.0,80.9607447591,402.159370715,9143.25842741,56034.2960109,Yes,695379.150865,20.0539116063,324729.315002,95.0861238874,30780.7465293,50,Below_30,0,655.883893275,15,Motorcycle_or_truck,Services_or_Retail,421.102125543,1,Yes,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0
9061,Yellows,5,461.05438865,58433.7128383,Education,153.684796217,No,380.217915349,Yes,Female,By_16:00,0.622484667692,0.0718500516377,7.68855981063,7.74494209792,7.0662851911,5.07330227876,9050.0,87.7051446354,621.88067862,5045.94051073,69358.6743131,Yes,144565.663152,24.9375355362,774432.87547,30.3853046382,23782.7013844,100,45_and_up,0,883.464738436,11,Public_or_other,Hightech,571.500672286,1,No,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
9062,Yellows,6,367.093567903,46061.6328493,Healthcare,122.364522634,No,376.429637102,Yes,Male,By_16:00,0.748524512863,0.339212642983,0.0688873371109,5.70499391528,0.825620719697,4.59136782447,9240.0,97.7468594676,594.576356374,4953.44908377,66579.522705,Yes,141699.271689,24.3839364413,707976.956337,17.8735946305,15105.4409221,80,45_and_up,1,846.981474976,20,Foot_or_bicycle,Services_or_Retail,548.439581058,1,No,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
9063,Blues,8,221.045714453,42390.5565095,Social,73.6819048176,No,575.318412498,No,Male,After_16:00,0.517000761116,0.5436609108,3.6895452207,3.66972083226,9.14637385169,5.48671645345,3632.0,58.6282995762,638.611027004,7030.40617899,76189.5122949,Yes,330991.275759,25.2707543814,816899.502431,85.3880245937,5512.70500237,70,45_and_up,1,965.329963861,18,Public_or_other,Hightech,666.096396615,1,No,7.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
9064,Yellows,10,100.541715366,13275.1370274,Financial,33.5139051221,No,396.108331126,Yes,Male,After_16:00,0.646986962995,0.456350339577,6.72907468397,6.65723359911,3.99605031824,6.77882180084,4522.0,60.9315183945,580.158912802,5121.40113686,67479.9000328,Yes,156901.809987,24.0864881791,674198.025468,37.7070616698,1166.69574166,60,Below_30,1,873.348319406,7,Foot_or_bicycle,Services_or_Retail,623.188929542,1,No,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0
9065,Oranges,3,350.356081406,52665.0685606,Healthcare,116.785360469,No,450.956081732,Yes,Female,After_16:00,0.0695048922207,0.942516611656,9.32186900638,7.46145225829,9.93439004524,3.26074683107,9006.0,26.1125707533,567.342850772,5644.24651887,70860.337377,Yes,203361.387651,23.8189599011,644990.979157,60.0503078662,13765.6057802,80,45_and_up,4,942.805389646,14,Foot_or_bicycle,Student_or_Unemployed,774.202431557,0,No,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
9066,Browns,5,1287.3534389,356383.320185,Education,429.117812965,Yes,830.50227564,No,Male,By_16:00,0.316855739104,0.518159698928,7.29118632618,4.24134992762,8.11342848931,0.595530879218,4837.0,99.6807938442,302.577813288,8910.17838298,59866.908764,No,689734.029844,17.3947639618,184883.783464,99.6615862008,184581.215217,100,30-45,1,823.677759851,2,Public_or_other,Services_or_Retail,936.615000655,1,No,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0
9067,Yellows,3,192.414943201,21344.9992517,Healthcare,64.1383144003,No,332.796386237,Yes,Male,After_16:00,0.351472764043,0.391483952058,1.62937099813,6.63856561296,7.59221570333,8.25023695827,9903.0,94.2236451898,559.308151682,4352.65068008,59998.2656897,Yes,110753.434692,22.6350040613,525914.909864,86.3203873392,4187.86168851,80,30-45,2,784.676846055,18,Car,Public_Sector,580.57627892,0,No,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
9068,Blues,8,301.839346673,42020.6920976,Financial,100.613115558,No,417.646266739,Yes,Female,After_16:00,0.6627444888,0.0755757198203,8.12334459275,8.22558855172,9.94451881386,6.86178417644,9838.0,44.8381434195,574.681608378,5325.82588414,66725.3956098,Yes,174428.404121,23.972517773,661539.064821,7.88376594428,10233.6121378,60,45_and_up,1,855.736343887,12,Motorcycle_or_truck,Services_or_Retail,593.516539347,0,No,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
9069,Reds,4,97.3863767554,12582.7942197,Financial,32.4621255851,No,387.614612193,Yes,Male,By_16:00,0.661956920056,0.321381251793,6.3042053883,8.79323807079,9.52819971135,3.64705037326,5213.0,59.6541230567,694.124838434,5264.3957988,81420.3996003,Yes,150245.087586,26.3462490392,964855.369628,11.2082693959,1096.25172309,60,30-45,3,1083.0599923,4,Public_or_other,Services_or_Retail,839.17235297,1,No,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0
9070,Reds,9,17.6595942953,2226.25773553,Social,5.88653143177,No,378.195166598,Yes,Male,After_16:00,0.150113506475,0.396354346536,1.58914557192,4.07013373217,3.10609453125,3.42837984441,4356.0,49.0006922511,703.086933528,5188.12553304,81933.8373981,Yes,143031.584038,26.5157864965,989887.952791,3.3329494996,50.537783729,70,45_and_up,0,1089.2404717,16,Public_or_other,Services_or_Retail,837.285429726,0,No,7.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0
9071,Reds,5,479.35990227,58535.781274,Education,159.78663409,No,366.337157093,Yes,Male,By_16:00,0.373958683573,0.475861137267,5.30367449857,8.10745976167,1.16743741557,1.54015519423,9468.0,49.0208596224,714.703509974,5092.77859088,83026.119578,Yes,134202.912667,26.7339392902,1022831.68659,21.7596799834,25701.5550679,100,30-45,5,1106.43442054,18,Motorcycle_or_truck,Hightech,853.135091718,3,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
9072,Yellows,8,613.622199423,81102.7028115,Healthcare,204.540733141,No,396.511255074,Yes,Male,After_16:00,0.63131997874,0.164369026665,0.321446342859,1.69012663187,5.61909100274,8.76327084843,9167.0,89.1139456071,576.976176078,5119.06490289,66403.4962291,Yes,157221.1754,24.0203283924,666796.688117,97.6192413596,42051.452247,80,45_and_up,1,852.510353687,1,Car,Public_Sector,587.161339419,0,No,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
9073,Blues,10,540.407110994,104206.337427,Social,180.135703665,No,578.487969389,No,Female,By_16:00,0.659806235228,0.729492512997,5.75929911342,0.0657522468828,6.10242666211,8.32179445773,3037.0,14.8770351661,595.918869637,6976.71743317,72658.8183101,Yes,334648.330728,24.4114495603,711485.826054,50.9812731994,32639.0074384,80,45_and_up,1,923.54563308,10,Car,Services_or_Retail,658.739706936,3,No,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0
9074,Yellows,1,610.025161433,102363.909627,Social,203.341720478,No,503.408299029,No,Female,After_16:00,0.827611963963,0.376332972432,3.45856474247,3.50535858888,3.66840365343,5.78632385936,6351.0,61.2003405346,639.964546372,6314.01208303,77384.2534043,Yes,253419.915531,25.2975205578,820389.134248,2.41540453862,41561.1970073,70,30-45,2,1009.55128275,12,Foot_or_bicycle,Hightech,766.484722217,1,No,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9075,Greys,10,387.203726843,80200.7104109,Financial,129.067908948,No,621.383820849,No,Female,By_16:00,0.593298427528,0.320102756144,7.93506025802,6.44840038614,6.6109013767,2.90678445017,4539.0,52.2141825175,573.196406126,7360.23102074,70520.6931277,Yes,386117.852812,23.9415205475,658352.730581,4.83051873744,16797.5930291,60,Below_30,1,884.568532015,19,Motorcycle_or_truck,Public_Sector,613.106768834,0,No,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0
9076,Purples,8,1140.50165338,100437.985386,Environment,380.167217793,Yes,264.194230027,Yes,Female,By_16:00,0.0908620909322,0.899020155426,1.85756088002,5.28501767898,7.89142800495,7.41038121982,6527.0,31.915178569,736.474222855,4114.89074598,81922.0228926,No,69798.5911794,27.1380585683,1085867.6597,52.2220097482,144917.280702,90,30-45,2,1091.69803126,19,Motorcycle_or_truck,Industry_or_other,804.90361538,2,Yes,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
9077,Whites,2,48.3384786082,15557.3040441,Military,16.1128262027,No,965.522984508,No,Female,By_16:00,0.563902292866,0.449704389786,2.38408587407,3.52822354529,0.358584276401,2.93562113307,8543.0,20.5437450204,974.054545522,11603.3389361,116977.16866,Yes,932234.633614,31.209846932,1899524.33891,89.750765753,285.735994442,30,45_and_up,2,1465.35169989,6,Public_or_other,Public_Sector,984.300620936,1,Yes,5.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
9078,Yellows,8,332.484214727,39157.219951,Environment,110.828071576,No,353.314998576,Yes,Male,After_16:00,0.310557736782,0.264576029731,8.8304041326,2.47785626911,4.08601591596,9.80998618761,3536.0,90.8148682443,538.623537092,4610.39705995,63300.0647813,Yes,124831.488219,23.2082644136,581211.502107,75.5858403631,12403.6895208,90,Below_30,3,828.871527547,11,Foot_or_bicycle,Hightech,617.557688613,1,No,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
9079,Oranges,7,78.803900941,10323.6062473,Financial,26.2679669803,No,393.011238936,Yes,Female,After_16:00,0.388461111113,0.836476172786,9.12100265268,7.19590249704,0.624732598662,0.989523783792,9569.0,2.33412417583,516.042842161,4962.19807368,64610.654969,Yes,154457.83393,22.7165763741,533727.181848,4.22379153315,726.27405626,60,Below_30,2,865.610041278,9,Motorcycle_or_truck,Student_or_Unemployed,723.74071888,0,No,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0
9080,Yellows,2,233.356608318,40874.5455336,Education,77.7855361059,No,525.477454806,No,Female,After_16:00,0.462172662839,0.0665897231083,2.14841969777,3.40055661276,0.844114867505,1.94729584502,8615.0,62.4295627233,527.924301908,6310.62315188,67991.3445287,Yes,276126.55551,22.9766033588,558675.105137,69.8516217759,6138.37516338,100,Below_30,2,893.424913814,1,Public_or_other,Student_or_Unemployed,731.490593233,2,No,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0
9081,Yellows,7,56.2087519043,17202.7152825,Environment,18.7362506348,No,427.355671794,Yes,Male,By_16:00,0.855375902727,0.00283242505975,6.64746707771,5.73550500674,6.11110783648,3.37121663382,9143.0,12.2532883659,544.312069505,5362.18085695,64408.3608689,Yes,182632.870214,23.3304965551,593579.84625,34.4382019946,379.783338484,90,45_and_up,3,828.232709908,11,Motorcycle_or_truck,Services_or_Retail,591.232560347,2,No,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0
9082,Greys,2,429.811575993,60244.2354081,Healthcare,143.270525331,No,420.492877156,Yes,Female,After_16:00,0.133679226739,0.0178492963314,2.39460147452,1.65337040555,8.66551668383,7.11869979044,9387.0,41.2152800243,561.567149827,5328.06307122,68521.2245146,Yes,176814.259739,23.6974080825,631860.927956,72.0882626949,20679.713954,80,Below_30,1,905.013496839,19,Car,Student_or_Unemployed,715.107548557,2,No,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0
9083,Oranges,1,215.134502107,32564.5742897,Environment,71.7115007024,No,454.1053244,Yes,Male,By_16:00,0.721117253415,0.245074318023,6.23627684778,2.11948457174,0.0736330985092,1.71807293314,9360.0,89.0684605809,596.39678407,5733.84681214,73092.0123391,Yes,206211.645649,24.4212363338,712610.200341,94.6759765735,5224.25083369,90,45_and_up,1,966.091096771,2,Foot_or_bicycle,Industry_or_other,767.846917335,0,No,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9084,Blues,5,852.964657808,122507.381187,Education,284.321552603,No,430.876168428,Yes,Female,After_16:00,0.703744128114,0.402637343155,3.9097395679,7.6321187662,0.439940276556,2.77503257385,8226.0,40.1777871419,586.952100189,5482.66588466,68833.5858616,Yes,185654.272519,24.2270943406,690099.130391,0.484558567405,81133.0668269,100,45_and_up,2,887.703702301,4,Public_or_other,Industry_or_other,632.718390575,0,No,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
9085,Yellows,5,613.766741311,107597.896746,Education,204.58891377,No,525.922420539,No,Male,After_16:00,0.557458012365,0.530652686721,8.64266805584,3.19306498859,9.71825429471,9.51131579233,7496.0,92.6505109062,629.45366814,6518.13154167,78618.8134635,Yes,276594.392425,25.0889152444,793799.843041,68.4499523137,42071.2125515,100,30-45,3,1039.14051867,19,Public_or_other,Hightech,840.079950573,1,No,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
9086,Blues,5,370.025802732,72679.7462342,Education,123.341934244,No,589.254146853,No,Female,After_16:00,0.00317409052514,0.377873650985,7.20226495992,0.272666015662,6.48277472937,8.54447294027,5620.0,87.9221983952,670.954099201,7234.44966693,78971.9632572,Yes,347220.449583,25.9027816885,901622.335172,4.96406636667,15346.5746773,100,30-45,3,994.921382764,20,Foot_or_bicycle,Hightech,664.274557596,1,No,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9087,Greys,9,83.5811974713,16752.1204425,Social,27.8603991571,No,601.287883496,No,Female,After_16:00,0.286493588937,0.455518108327,2.47404317139,6.06971795671,8.96578856511,2.17022406403,4130.0,40.2214923408,608.994002472,7230.86683991,74075.079358,Yes,361547.11884,24.6778038422,743016.663418,8.04005600512,814.06224035,70,30-45,4,937.216111027,19,Foot_or_bicycle,Student_or_Unemployed,657.985440905,1,No,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0
9088,Greens,7,902.465088652,267876.148523,Foreign_Affairs,300.821696217,No,890.48147754,No,Male,After_16:00,0.915296371561,0.67766367062,6.01641096873,7.06996300025,8.86748017743,6.99509270722,9651.0,11.7082295706,577.639910627,10060.0945967,74063.8958598,Yes,792957.261841,24.0341405219,668789.019302,69.0404991386,90804.5146112,40,Below_30,2,885.326630175,6,Car,Hightech,552.805125713,0,Yes,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
9089,Greys,5,308.814558628,48119.8671209,Environment,102.938186209,No,467.46371675,Yes,Female,After_16:00,0.667249195511,0.255519104423,2.80264690984,8.33439502399,8.56727779843,8.3430034807,8711.0,75.5755237537,602.410505612,5879.45817872,73112.4437314,Yes,218522.326477,24.544052347,727012.242612,72.9839114007,10709.2083663,90,30-45,1,957.888002763,6,Public_or_other,Services_or_Retail,737.944352075,1,No,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
9090,Reds,3,999.216537231,200993.994159,Social,333.072179077,No,603.454766819,No,Female,After_16:00,0.768813285744,0.741318361834,2.94543440919,3.15683194436,1.42110466026,9.28883314133,4719.0,44.7502147406,645.211627666,7324.97092353,78345.7095453,Yes,364157.655597,25.4010162723,833925.632774,61.8403460598,111280.148654,70,Below_30,1,999.080469756,2,Foot_or_bicycle,Services_or_Retail,716.08905635,0,No,7.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0
9091,Greens,6,557.249275053,143988.3369,Other,185.749758351,No,775.173750847,No,Male,After_16:00,0.890344245825,0.430467332015,5.75329097919,7.13874903042,6.84898109175,9.43508325843,5994.0,11.8442344246,804.878865844,9361.49524016,93242.8940273,Yes,600894.344002,28.3703871289,1297126.65681,15.9173722845,34698.7224858,50,Below_30,1,1142.66120207,16,Foot_or_bicycle,Hightech,681.505695451,0,Yes,6.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0
9092,Greens,3,518.289826069,164330.128338,Foreign_Affairs,172.763275356,No,951.186691727,No,Female,After_16:00,0.795312337112,0.295968763065,7.71421531914,9.63517874712,3.19531576242,9.78362228954,8340.0,60.3154213633,812.849054979,11137.5650272,99567.3647036,Yes,904756.122518,28.5105077994,1323207.02282,5.38882678375,30029.9125872,40,30-45,2,1226.01470009,7,Foot_or_bicycle,Public_Sector,798.663762864,0,Yes,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
9093,Yellows,6,145.564519132,28295.2989831,Financial,48.5215063773,No,583.149640142,No,Female,By_16:00,0.122609656304,0.248314414173,7.24328796612,6.38982135803,5.39784125285,3.72071054066,6840.0,70.1875636354,590.328800041,7012.1540015,77535.2851367,Yes,340063.502798,24.296682902,698456.092097,63.7736612232,2412.8580875,60,Below_30,5,1032.98995473,11,Foot_or_bicycle,Industry_or_other,886.758141348,4,No,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
9094,Whites,6,229.522255563,33050.0551704,Foreign_Affairs,76.507418521,No,431.984973606,Yes,Female,By_16:00,0.626475463156,0.926786430646,8.64203548292,0.92250643298,2.9516824754,6.77935303655,8673.0,56.4628275111,678.571978365,5676.99369279,82357.1531183,Yes,186611.017421,26.0494141655,922263.046806,77.924920083,5939.89250726,40,45_and_up,1,1104.51437132,14,Car,Public_Sector,901.20218686,0,Yes,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
9095,Yellows,1,304.533573451,48191.8949509,Education,101.51119115,No,474.744650366,Yes,Male,By_16:00,0.801793665392,0.337922501843,2.53122055903,3.09150899062,0.452979374677,9.71727277851,9104.0,28.2449761638,600.478478569,5948.40346079,73674.2081704,Yes,225382.483051,24.5046623843,722397.258526,0.106008560397,10416.0331199,100,30-45,0,969.758809416,13,Foot_or_bicycle,Student_or_Unemployed,763.707427336,0,No,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
9096,Greys,6,222.334094007,31708.3709626,Education,74.1113646691,No,427.847619648,Yes,Female,By_16:00,0.48815270816,0.971210831311,9.92414038163,9.11507991608,7.3326665326,5.0362141314,3143.0,8.0716422759,565.407158153,5409.29051279,68812.3938982,Yes,183053.585639,23.7782917417,640517.331023,58.9709481457,5576.60573779,100,45_and_up,2,906.138415432,5,Car,Student_or_Unemployed,708.97442226,0,No,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0
9097,Greens,9,626.413233493,179855.938887,Foreign_Affairs,208.804411164,No,861.360820318,No,Female,By_16:00,0.963966862997,0.00148539314978,4.01976786554,8.81312813843,8.51219225442,6.204734887,9534.0,97.0939155901,974.349315459,10562.3068341,111069.244199,Yes,741942.462779,31.2145689616,1900387.93637,46.0582144326,43818.0865329,40,Below_30,2,1364.74970545,8,Foot_or_bicycle,Student_or_Unemployed,803.398479009,3,Yes,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0
9098,Oranges,5,153.843131719,23514.8308382,Healthcare,51.2810439062,No,458.548208987,Yes,Male,By_16:00,0.791090134997,0.143212046474,8.74522879021,7.06546771806,3.16980663221,2.75535084074,3910.0,50.1941596158,601.503584197,5788.48925826,73032.0581424,Yes,210266.459965,24.5255700076,724825.865371,70.1662632637,2691.02650801,80,Below_30,2,959.304826107,11,Foot_or_bicycle,Public_Sector,744.193558862,0,No,4.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0
